cleavage_cutout,0,82961,"boob_window,cleavage_window,heart_cleavage_cutout,tit_window"
crossed_arms,0,82954,"arms_crossed,arms_folded,folded_arms"
table,0,82952,
garter_straps,0,82872,garter_strap
wariza,0,82408,"w-legs,w_legs,w-sitting,w_sitting"
obi,0,81700,
from_below,0,81331,"low_angle,viewed_from_below,view_from_below"
headgear,0,81309,
white_border,0,81217,
animated,5,81185,animation
korean_commentary,5,80892,
shirt_lift,0,80745,"lift_shirt,shirtlift,shirt_up,/shl,tank_top_lift,top_lift"
demon_horns,0,80734,devil_horns
copyright_request,5,80657,"/copy,series_request"
clothes_pull,0,80590,
standing_on_one_leg,0,80240,"on_one_foot,on_one_leg,standing_on_one_foot"
sharp_teeth,0,80151,"pointed_teeth,pointy_teeth,spiked_teeth"
wolf_ears,0,79706,"coyote_ears,ookamimimi"
leg_up,0,79444,one_leg_raised
portrait,0,79414,
oral,0,79337,
mouth_hold,0,79119,
cat,0,78817,"cats,neko"
hakurei_reimu,4,78695,"/hr,reimu_hakurei"
demon_girl,0,78387,"demongirl,demon_girls,succubus"
black_background,0,78236,/blackbg
bright_pupils,0,78183,
wavy_mouth,0,78179,
final_fantasy,3,78156,"/ff,finalfantasy"
cardigan,0,78014,
bound,0,77472,
sunlight,0,77370,sunshine
scrunchie,0,77007,scrunchy
parody,0,76933,
helmet,0,76866,
thigh_gap,0,76779,
cellphone,0,76475,"cell_phone,keitai,mobile_phone"
own_hands_together,0,76385,hands_together
tank_top,0,76381,tanktop
moon,0,76034,
magical_girl,0,76031,"magical_girls,magic_girl,mahou_shoujo"
high_ponytail,0,75873,
trembling,0,75546,"shiver,shivering,tremble"
eyepatch,0,75134,eye_patch
hair_tubes,0,75008,hair_tube
crying,0,74942,cry
crossed_legs,0,74743,"crossed_legs_(lying),crossed_legs_(sitting),crossed_legs_(standing),legs_crossed"
grass,0,74633,
antenna_hair,0,74410,"antennae_hair,double_ahoge"
partial_commentary,5,74267,
bara,0,73778,
backpack,0,73577,"back_pack,ranset,rucksack"
frilled_skirt,0,73455,"frilly_skirt,ruffled_skirt"
cloudy_sky,0,73381,
eyes_visible_through_hair,0,73266,eye_through_hair
feathers,0,73202,feather
frilled_sleeves,0,73148,ruffled_sleeves
mob_cap,0,73131,"pillow_hat,pillowhat"
blue_ribbon,0,73031,
skirt_lift,0,72809,"lifted_skirt,lifting_skirt,lift_skirt,skirtlift,skirt_up,skirt_up,/skl"
fox_girl,0,72792,
x_hair_ornament,0,72750,
suit,0,72545,three-piece_suit
topless,0,72243,"top_less,topless_(female)"
3boys,0,72222,3boy
light_smile,0,72007,"faint_smile,slight_smile"
sleeping,0,71882,"asleep,sleep"
pink_bow,0,71861,
colored_inner_hair,0,71844,
plant,0,71698,plants
mahou_shoujo_madoka_magica,3,71579,"madoka_magica,/msmm,/pmmm,puella_magi_madoka_magica"
furry,0,71411,"anthro,kemono"
red_flower,0,71405,
black_nails,0,71358,black_fingernails
red_necktie,0,71336,
white_hat,0,71224,
suspenders,0,71218,suspender
kirisame_marisa,4,70769,"/km,marisa_kirisame"
blazer,0,70458,
bottle,0,70266,bottles
ear_piercing,0,69999,"pierced_ear,pierced_ears"
looking_up,0,69864,
denim,0,69710,
fire,0,69277,"flame,flames"
couple,0,68971,romance
cross,0,68931,
single_hair_bun,0,68814,"bun,hair_bun,hairbun"
formal_clothes,0,68806,formal
motion_lines,0,68760,
elf,0,68711,"elf_ears,elven_ears"
stuffed_animal,0,68602,"nuigurumi,plushie,plushies,plushy,stuffed_animals"
spiked_hair,0,68305,"spikey_hair,spiky_hair"
yaoi,0,67993,"boy_love,boy's_love,boys_love,gay,shonen-ai,shounen-ai"
bug,0,67975,"bugs,insect,insects"
1other,0,67843,sole_other
straddling,0,67809,straddle
cover,0,67686,front_cover
red_shirt,0,67605,red_blouse
white_apron,0,67334,
crown,0,67231,
?,0,67006,question_mark
grabbing_another's_breast,0,66488,"boob_grab,breast_grab,breasts_grab,grabbing_breasts"
pantyshot,0,66442,"panchira,panty_flash,panty_shot"
outstretched_arms,0,65943,arms_outstretched
clenched_teeth,0,65871,"gritted_teeth,gritting_teeth"
black_leotard,0,65833,
;d,0,65816,
fellatio,0,65767,"blow_job,blowjob,felatio,sucking_cock,sucking_dick,sucking_penis"
juliet_sleeves,0,65700,"puffy_shoulder_long_sleeves,puffy_shoulders_long_sleeves"
bdsm,0,65537,
horse_tail,0,65411,
t-shirt,0,65173,"t_shirt,tshirt"
red_bowtie,0,65083,
lifting_own_clothes,0,65059,lifted_by_self
game_cg,5,65043,"cg_game,game_asset,gamecg"
sex_from_behind,0,64993,"from_behind_position,penetration_from_behind,taken_from_behind"
slit_pupils,0,64990,"cat_eyes,snake_eyes"
holding_cup,0,64830,"holding_drinking_glass,holding_glass,holding_goblet,holding_mug,holding_sakazuki,holding_teacup"
underwear_only,0,64794,
curtains,0,64772,"curtain,drapes"
tassel,0,64693,"tassels,tassle"
girls_und_panzer,3,64504,
knee_boots,0,64458,"kneeboots,kneehigh_boots"
robot,0,64402,
holding_gun,0,64311,
on_stomach,0,64199,"lying_on_stomach,on_belly,on_front,prone"
hat_ribbon,0,64136,"hatband,hat_ribbons"
skeb_commission,5,63969,
pointing,0,63968,
outstretched_arm,0,63917,arm_outstretched
tiara,0,63804,
gem,0,63794,"gems,gemstone,gemstones,jewel,jewels,precious_stone,precious_stones"
aged_down,0,63762,"de-aged,younger"
light_blush,0,63660,
shoulder_armor,0,63587,shoulder_armour
hololive_english,3,63546,
>_<,0,63487,><
girl_on_top,0,63483,female_on_top
sneakers,0,63444,tennis_shoes
katana,0,63162,katanas
crossover,0,63140,
sisters,0,63129,
knife,0,63073,knives
straight_hair,0,62909,
school_swimsuit,0,62784,"school_swimsuits,/ss,sukimizu,sukumizu"
breasts_out,0,62548,"breasts_out_of_clothes,breasts_outside"
head_wings,0,62531,headwings
grey_shirt,0,62150,"gray_shirt,grey_blouse"
red_footwear,0,62139,"red_boots,red_shoes"
girls'_frontline,3,61532,girls_frontline
blue_sailor_collar,0,61494,
rabbit_tail,0,61484,bunny_tail
animal_print,0,61458,animalprint
polka_dot,0,61137,"polka-dot,polka_dots"
wing_collar,0,60697,
hand_on_own_chest,0,60682,"hand_on_chest,hand_to_chest,hand_to_own_chest"
black_necktie,0,60664,
facing_viewer,0,60642,
bent_over,0,60536,"bending_over,bend_over,bent-over"
short_twintails,0,60507,pigtails
messy_hair,0,60379,"bed_head,morning_hair"
fishnets,0,60312,fishnet
feathered_wings,0,60254,feather_wings
white_pupils,0,60174,
